0.303474065608,0.1126375,0.4977995,0.0375305,0.029849,0.054066,0.0
0.638765720134,0.005094,0.9579805,0.0072655,0.007397,0.0044575,0.0
-0.389391972339,0.3015015,0.1541375,0.1009965,0.31142,0.3035025,0.0
-0.512560817174,0.037778,0.0724865,0.070046,0.4910095,0.0451325,0.0
0.458564998073,0.135664,0.688198,0.063355,0.040389,0.0808555,0.0
-0.765310069256,0.2957565,0.0125675,0.165052,0.329353,0.476823,0.0
0.715178123522,0.0500125,0.848004,0.034254,0.045311,0.024779,0.0
0.386048463999,0.04725,0.808458,0.020239,0.01674,0.0201075,0.0
-0.168645813806,0.193146,0.2873315,0.13713,0.154113,0.238068,0.0
-0.603843839392,0.2261475,0.3543105,0.1675035,0.2424815,0.108694,0.0
-0.693974339981,0.352544,0.244213,0.0272205,0.0795345,0.1387,0.0
0.783850521249,0.1213665,0.675704,0.085434,0.060759,0.122656,0.0
-0.120488865978,0.3460165,0.228028,0.102093,0.151751,0.1720705,0.0
0.243747523345,0.079691,0.398047,0.0823435,0.074153,0.108897,0.0
0.231787205717,0.094917,0.4223695,0.0669895,0.2644455,0.0966955,0.0
0.718330793225,0.106992,0.786814,0.0136,0.024885,0.04717,0.0
0.676890897046,0.0284705,0.869688,0.017806,0.0145725,0.0204515,0.0
0.680903326208,0.0712435,0.8275475,0.0207365,0.0106615,0.0482765,0.0
0.367790122306,0.0569345,0.73771,0.1114335,0.0334955,0.059472,0.0
0.706412029801,0.024673,0.7676235,0.039665,0.167867,0.0202615,0.0
-0.377428637624,0.5908045,0.09565,0.0532875,0.287663,0.1971545,0.0
-0.09489292605,0.3833225,0.136453,0.1546165,0.135309,0.13293,0.0
-0.63998174334,0.257299,0.0236855,0.1438265,0.1632565,0.715476,0.0
0.21193038558,0.1538305,0.406581,0.16439,0.097318,0.122566,0.0
-0.678799871552,0.113586,0.3191265,0.0806855,0.0597775,0.0721095,0.0
-0.764240144529,0.282306,0.124594,0.0624275,0.2329655,0.4673835,0.0
0.783965104678,0.093787,0.512885,0.0141325,0.086181,0.2763715,0.0
0.544268543015,0.0842545,0.6386295,0.033785,0.0446285,0.1141635,0.0
0.394716939578,0.1295305,0.682882,0.028235,0.05603,0.08022,0.0
0.507837205239,0.213556,0.5949505,0.009118,0.0607795,0.095549,0.0
-0.126567419785,0.211113,0.1439115,0.046813,0.130252,0.0751495,0.0
0.116739209649,0.05879,0.728631,0.0348745,0.0379485,0.0544085,0.0
0.14417410875,0.1668565,0.392204,0.033482,0.05119,0.3315335,0.0
0.292369766428,0.1359765,0.368665,0.0428735,0.069147,0.088592,0.0
0.36123263126,0.2091475,0.2332645,0.028236,0.099684,0.0647885,0.0
0.518663296446,0.0403635,0.7289605,0.015926,0.067409,0.0306775,0.0
-0.761487571172,0.499285,0.0952365,0.127611,0.3448735,0.09965,0.0
-0.405237351,0.3167085,0.022424,0.131075,0.254442,0.152856,1.0
0.650814210212,0.075998,0.713602,0.031268,0.1239795,0.0215525,0.0
0.874857686731,0.0215805,0.816046,0.0225335,0.0025405,0.0135615,0.0
0.36958426392,0.077327,0.8448865,0.013926,0.0194945,0.046433,0.0
0.090106951597,0.2044955,0.173049,0.028552,0.024968,0.088241,0.0
-0.417121530357,0.179707,0.228916,0.1020865,0.063256,0.1182355,0.0
-0.537858214777,0.571436,0.0360455,0.3032785,0.1571175,0.140379,0.0
0.057140132127,0.303711,0.4660215,0.051256,0.07924,0.1727655,0.0
-0.33512622318,0.259449,0.1869425,0.1063265,0.0505325,0.1444905,0.0
0.577658441356,0.122576,0.250292,0.062952,0.075027,0.076451,0.0
-0.273863260275,0.1419695,0.192462,0.080093,0.0649165,0.0968355,0.0
0.18046393576,0.112858,0.49236,0.1192315,0.087178,0.0380085,0.0
-0.147644613293,0.1406075,0.1304775,0.1149695,0.102371,0.1687435,0.0
0.43633262286,0.2022495,0.5292725,0.0262325,0.0591995,0.0557915,0.0
0.26025595164,0.3390245,0.2460455,0.0828995,0.199354,0.183974,0.0
0.543487920662,0.032172,0.7024095,0.0235275,0.044329,0.015055,0.0
0.77747519523,0.145881,0.5705935,0.0388275,0.145987,0.0449685,0.0
0.618700622693,0.170984,0.1858815,0.100641,0.1139575,0.09868,0.0
0.352654309038,0.240169,0.2184195,0.0149065,0.041616,0.029499,0.0
0.152837190192,0.281309,0.103481,0.088777,0.0812775,0.1298665,0.0
-0.237869116748,0.2511285,0.285068,0.210511,0.112822,0.0758095,0.0
0.697807836823,0.09134,0.70104,0.02916,0.053207,0.027656,0.0
0.56926577809,0.2316175,0.445214,0.044436,0.2138835,0.050563,0.0
0.206311497063,0.2412715,0.186436,0.127737,0.107818,0.090896,0.0
-0.575214351888,0.261999,0.358486,0.032805,0.131661,0.04572,0.0
0.288537411263,0.154028,0.615639,0.091922,0.038354,0.048115,0.0
-0.163459635784,0.128767,0.4711305,0.197745,0.1617825,0.083767,0.0
0.557508228966,0.087673,0.3424315,0.0187225,0.0352315,0.0408625,0.0
0.26256834146,0.2186185,0.365255,0.0824505,0.132634,0.147782,0.0
0.06182011427,0.288974,0.494375,0.044422,0.0659165,0.099322,0.0
-0.0688907220005,0.386394,0.1720035,0.1062855,0.2604865,0.1258335,0.0
0.239028872304,0.068243,0.526362,0.039309,0.0183905,0.0270685,0.0
0.863127116958,0.0829695,0.808652,0.0154475,0.0203735,0.023307,0.0
0.311301115346,0.2983045,0.4729625,0.0619985,0.052583,0.143593,1.0
-0.686842910682,0.514359,0.035353,0.0679005,0.211328,0.1468005,0.0
0.108879790626,0.0881305,0.58617,0.0290695,0.1061685,0.0270815,0.0
-0.690285985232,0.530149,0.0376575,0.082238,0.109981,0.1239105,0.0
0.39428572813,0.027808,0.733449,0.028606,0.187396,0.0413645,0.0
0.037511879976,0.5129375,0.0903925,0.0585835,0.0644295,0.223265,0.0
0.649324497812,0.158931,0.4547865,0.1359015,0.1099065,0.0537525,0.0
0.593240647918,0.0675495,0.143494,0.053353,0.0317105,0.082158,0.0
0.125559580669,0.349121,0.1714745,0.0892765,0.1696045,0.257875,0.0
0.330927849513,0.1639135,0.6280145,0.05452,0.0232095,0.1075625,0.0
-0.2692968837,0.2949025,0.2086275,0.076143,0.060254,0.100976,0.0
0.713455613713,0.135639,0.643465,0.0407635,0.03173,0.025727,0.0
0.613205535715,0.078034,0.7632045,0.017266,0.0345955,0.091254,0.0
0.412025446656,0.073811,0.598229,0.0327255,0.100801,0.0576915,0.0
0.35451149697,0.051213,0.5440145,0.0746815,0.221935,0.061013,0.0
0.37793150834,0.1019015,0.658778,0.0165375,0.0282125,0.0440125,0.0
-0.336572007975,0.4164105,0.1127325,0.12936,0.3144745,0.283355,0.0
-0.188147843307,0.2116015,0.4672945,0.019717,0.076733,0.094225,0.0
0.320837575716,0.0253285,0.83042,0.008322,0.014304,0.0155845,0.0
0.61980274869,0.1731315,0.5446535,0.052869,0.10932,0.0543635,0.0
-0.27558960897,0.211119,0.3851175,0.166762,0.0987615,0.07498,1.0
0.526604848495,0.1297985,0.4953795,0.0543925,0.287165,0.040164,0.0
0.389379846013,0.055354,0.726708,0.0301795,0.015376,0.0177385,0.0
0.2304698004,0.2356935,0.209972,0.0693425,0.2246205,0.0668315,0.0
-0.277891136073,0.3572945,0.1236105,0.060894,0.06446,0.0948355,0.0
